dataset,target_data_usage,model,method,variant,acc_mean,acc_std,runtime_sec_sum,baseline_variant,baseline_acc_mean,p_value,p_holm,effect_rank_biserial,neg_transfer_ratio,p_vs_ea,p_holm_vs_ea,effect_vs_ea,p_vs_tsa,p_holm_vs_tsa,effect_vs_tsa
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_logmean_shrink0p1,0.4789737654320988,0.17579881266097205,385.3949816641398,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p05_lr0p05_spec0p2_u0p05,0.4351851851851852,0.14491848878984598,851.4358423096128,identity,0.41550925925925924,0.42578125,1.0,0.3333333333333333,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p05_lr0p10_spec0p2_u0p05,0.45775462962962965,0.1631528833011397,846.1609566849656,identity,0.41550925925925924,0.1640625,1.0,0.5555555555555556,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p05_lr0p15_spec0p2_u0p05,0.46875,0.16665084198600696,851.8611238277517,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p0_lr0p05_spec0p2_u0p05,0.4477237654320987,0.15304251359860283,880.4577215500176,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p0_lr0p10_spec0p2_u0p05,0.47106481481481477,0.16835802670000913,829.6473320070654,identity,0.41550925925925924,0.12890625,1.0,0.6,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p0_lr0p15_spec0p2_u0p05,0.4695216049382716,0.17528298962568395,881.6753950868733,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p1_lr0p05_spec0p2_u0p05,0.4322916666666667,0.14233464354230424,816.3302700417116,identity,0.41550925925925924,0.42578125,1.0,0.3333333333333333,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p1_lr0p10_spec0p2_u0p05,0.45003858024691357,0.1617306026890104,855.560531490948,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p1_lr0p15_spec0p2_u0p05,0.46219135802469136,0.16497801258432593,838.7197669749148,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p2_lr0p05_spec0p2_u0p05,0.4324845679012346,0.14841070574356768,836.6248206361197,identity,0.41550925925925924,0.30078125,1.0,0.4222222222222222,0.4444444444444444,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p2_lr0p10_spec0p2_u0p05,0.44579475308641975,0.16076561790793548,857.1153038577177,identity,0.41550925925925924,0.25,1.0,0.4666666666666667,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_r2_sh0p2_lr0p15_spec0p2_u0p05,0.45466820987654327,0.15957223399119172,838.1536082979292,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_source_quantile_trigger,0.4243827160493827,0.15203643304468492,943.1377187566832,identity,0.41550925925925924,0.8203125,1.0,0.1111111111111111,0.4444444444444444,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_k20_lr0p15,0.4573688271604939,0.15771188977702497,791.974363275338,identity,0.41550925925925924,0.12890625,1.0,0.6,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_k30_lr0p10,0.459104938271605,0.15940608600718473,755.998308734037,identity,0.41550925925925924,0.12890625,1.0,0.6,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_k30_lr0p10_logmean,0.46836419753086417,0.16749598757427236,856.5344193899073,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15,0.4836033950617284,0.174686580160445,740.0371939023025,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_identity,0.47434413580246915,0.16551381193557158,759.1114839687943,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_logmean,0.4679783950617284,0.17391490588325964,853.2597970683128,identity,0.41550925925925924,0.12109375,1.0,0.6,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_logmean_identity,0.47087191358024705,0.16438088635686465,827.1152823339216,identity,0.41550925925925924,0.09375,1.0,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p0_u0p0,0.4731867283950617,0.17973175932522975,772.7648153579794,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p0_u0p05,0.4714506172839506,0.17643559859872165,792.180969523266,identity,0.41550925925925924,0.06640625,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p0_u0p1,0.4704861111111111,0.17661464391716689,753.9076515911147,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0,0.4837962962962962,0.1750267802205345,777.2156582549214,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p05,0.4836033950617284,0.174686580160445,795.6012694034725,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0_sh0p0,0.4837962962962962,0.1750267802205345,806.7089020856656,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0_sh0p05,0.4670138888888889,0.167701054448666,808.6198816280812,identity,0.41550925925925924,0.078125,1.0,0.7222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0_sh0p1,0.46315586419753085,0.1629605893562671,795.4841849561781,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0_sh0p2,0.4643132716049382,0.1645832214180221,748.804769509472,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p0_trnorm,0.45100308641975306,0.14320753671318834,816.23586863745,identity,0.41550925925925924,0.1640625,1.0,0.5555555555555556,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p2_u0p1,0.4810956790123456,0.16873455925649272,778.1953377258033,identity,0.41550925925925924,0.0390625,1.0,0.7777777777777778,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p5_u0p0,0.4803240740740741,0.17051934502959185,775.9516892484389,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p5_u0p05,0.478395061728395,0.1692221063927807,780.2466484536417,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v11_trans_nodamp_lr0p15_spec0p5_u0p1,0.478395061728395,0.169706772845315,754.1542927431874,identity,0.41550925925925924,0.05078125,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_ctrl,0.4837962962962962,0.1750267802205345,388.47235613223165,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_tg_beta0p5,0.42669753086419754,0.12983678986778804,315.15305831003934,identity,0.41550925925925924,0.30078125,1.0,0.4222222222222222,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_tg_beta1p0,0.4357638888888889,0.13717749865115733,314.2147428370081,identity,0.41550925925925924,0.1640625,1.0,0.5555555555555556,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_trace_norm,0.45100308641975306,0.14320753671318834,378.2568357232958,identity,0.41550925925925924,0.1640625,1.0,0.5555555555555556,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_trace_norm_logmean_sh0p1,0.43537808641975306,0.135668996173953,441.31754989083856,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_trace_norm_logmean_sh0p1_idout,0.42959104938271603,0.13663567005917182,446.954963021446,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_trace_norm_sh0p1,0.43595679012345673,0.13714026304444482,418.39580443454906,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v12_trace_norm_sh0p2,0.4286265432098766,0.13404206969792212,415.73439236776903,identity,0.41550925925925924,0.30078125,1.0,0.4222222222222222,0.3333333333333333,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta0p5_full,0.4357638888888889,0.14982950701660705,360.13059137156233,identity,0.41550925925925924,0.30078125,1.0,0.4222222222222222,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full,0.5030864197530864,0.15529651636364705,346.41824606386945,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full_arith,0.498070987654321,0.16115339624757496,320.9528025351465,identity,0.41550925925925924,0.0078125,0.8515625,0.9555555555555556,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full_gain0p9,0.4911265432098765,0.15584545538061573,362.4469079771079,identity,0.41550925925925924,0.0390625,1.0,0.7777777777777778,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full_spec0p2,0.4963348765432099,0.15544605202110764,367.4028547173366,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full_spec0p2_u0p05,0.494020061728395,0.15705836206603116,359.003430751618,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_full_u0p05,0.5005787037037037,0.15731456403733307,346.1386255384423,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v13_tg_beta1_partial,0.4714506172839506,0.1591008991753299,359.76751597831026,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v14_tg_beta1_full_lw,0.4932484567901234,0.16207888431192283,442.0920160501264,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v15_logmix_logmean_sh0p1,0.46662808641975306,0.17063591698130787,400.4207167858258,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v15_logmix_logmean_sh0p1_covlogsh0p1,0.4793595679012345,0.17995033373174954,421.8163109552115,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v15_tg_beta1_full_covlogsh0p1,0.4936342592592593,0.15524609983595303,359.3757570832968,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v15_tg_beta1_full_covlogsh0p2,0.488425925925926,0.1532824878270831,371.9179644426331,identity,0.41550925925925924,0.0390625,1.0,0.7777777777777778,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v16_tg_beta1_full_disp0p5,0.49189814814814814,0.15885653838545216,580.4084904785268,identity,0.41550925925925924,0.0546875,1.0,0.7333333333333333,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v16_tg_beta1_full_disp1p0,0.4764660493827161,0.15619962322328446,544.2308199484833,identity,0.41550925925925924,0.09765625,1.0,0.6444444444444445,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_ctrl,0.5030864197530864,0.15529651636364705,374.4836775637232,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_desired_logspec0p20,0.4583333333333333,0.13796349700058214,439.36851778812706,identity,0.41550925925925924,0.203125,1.0,0.5111111111111111,0.2222222222222222,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_desired_shrink0p05,0.3753858024691358,0.08709058144172273,405.8932870933786,identity,0.41550925925925924,0.12890625,1.0,-0.6,0.7777777777777778,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_desired_shrink0p10,0.3495370370370371,0.07374386123488684,394.9775208774954,identity,0.41550925925925924,0.0546875,1.0,-0.7333333333333333,0.8888888888888888,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_desired_shrink0p10_logspec0p20,0.3913966049382716,0.09441121277865656,432.4296728479676,identity,0.41550925925925924,0.203125,1.0,-0.5111111111111111,0.7777777777777778,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v17_desired_shrink0p20,0.3273533950617284,0.0718816627048464,424.7088450593874,identity,0.41550925925925924,0.0546875,1.0,-0.7333333333333333,0.8888888888888888,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v18_ctrl,0.5030864197530864,0.15529651636364705,368.6682770946063,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v18_safety_hold_q0p90,0.5046296296296297,0.16462416716841746,365.8806742327288,identity,0.41550925925925924,0.015625,1.0,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v18_safety_hold_q0p95,0.5046296296296297,0.16462416716841746,365.9887104057707,identity,0.41550925925925924,0.015625,1.0,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v18_safety_scale_q0p95,0.49980709876543217,0.15852996203880848,415.0212925733067,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v19_ctrl,0.5030864197530864,0.15529651636364705,378.2220270927064,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v19_split_hold_q0p90,0.49344135802469136,0.16939493709504572,327.16789868613705,identity,0.41550925925925924,0.046875,1.0,0.8571428571428571,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v19_split_hold_q0p95,0.4982638888888889,0.1626371060664691,361.5722124245949,identity,0.41550925925925924,0.0390625,1.0,0.8333333333333334,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v19_split_scale_q0p95,0.5017361111111112,0.15725228305694122,360.94132178416476,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v20_ctrl,0.5030864197530864,0.15529651636364705,355.16689196322113,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v20_disc_hold_tau0p05,0.5030864197530864,0.15529651636364705,365.54796710284427,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v20_disc_hold_tau0p10,0.5030864197530864,0.15529651636364705,402.32614742266014,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v20_disc_hold_tau0p15,0.5030864197530864,0.15529651636364705,402.843415026553,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v21_track_hold_q0p90_disc0p001,0.5094521604938271,0.1572765063688466,432.6255397829227,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v21_track_hold_q0p90_disc0p002,0.5094521604938271,0.1572765063688466,340.5473509216681,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v22_track_scale_q0p90_tau0p5_disc0p001,0.5015432098765432,0.15560351512108717,386.09919082419947,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v22_track_scale_q0p90_tau0p5_disc0p002,0.5015432098765432,0.15560351512108717,418.38714765012264,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v22_track_scale_q0p90_tau0p7_disc0p001,0.48900462962962965,0.1591834966620846,371.22418749472126,identity,0.41550925925925924,0.08984375,1.0,0.6444444444444445,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v22_track_scale_q0p90_tau0p7_disc0p002,0.48900462962962965,0.1591834966620846,385.41254475386813,identity,0.41550925925925924,0.08984375,1.0,0.6444444444444445,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v23_track_scale_tau0p5_hold0p5_disc0p001,0.509837962962963,0.15769490102540912,377.5418817875907,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v23_track_scale_tau0p5_hold0p6_disc0p001,0.509837962962963,0.15769490102540912,371.6553487824276,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v24_track_scale_tau0p4_hold0p5_disc0p001,0.5050154320987654,0.15538787146430752,374.7318914439529,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,ifsa_v24_track_scale_tau0p6_hold0p5_disc0p001,0.5094521604938271,0.1572765063688466,355.3004184854217,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ra,ra_v14_lw,0.49980709876543206,0.1630314743959977,230.552150036674,identity,0.41550925925925924,0.02734375,1.0,0.8222222222222222,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,repro_v21_2a_trans_lw_seed0,0.4886188271604939,0.168467894213539,483.81421045120806,identity,0.41550925925925924,0.0390625,1.0,0.8333333333333334,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,repro_v21_2a_trans_lw_seed1,0.4886188271604939,0.168467894213539,481.2148901815526,identity,0.41550925925925924,0.0390625,1.0,0.8333333333333334,0.1111111111111111,,,,,,
bci_iv_2a,transductive_unlabeled_all,csp_lda,ifsa,repro_v21_2a_trans_scm_seed0,0.5094521604938271,0.1572765063688466,344.48084427509457,identity,0.41550925925925924,0.0078125,0.8515625,1.0,0.0,,,,,,
