dataset,target_data_usage,model,method,variant,acc_mean,acc_std,runtime_sec_sum,baseline_variant,baseline_acc_mean,p_value,p_holm,effect_rank_biserial,neg_transfer_ratio,p_vs_ea,p_holm_vs_ea,effect_vs_ea,p_vs_tsa,p_holm_vs_tsa,effect_vs_tsa
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_no_damp_lr0_25,0.447337962962963,0.14808172927000712,753.1916813692078,identity,0.41550925925925924,0.12890625,1.0,0.6,0.1111111111111111,,,,,,
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_no_damp_lr0_5,0.4467592592592593,0.14514449583800243,776.8414204157889,identity,0.41550925925925924,0.12890625,1.0,0.6,0.1111111111111111,,,,,,
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_v11_logmean_shrink0p1,0.42554012345679015,0.12552468863075122,287.5254654074088,identity,0.41550925925925924,0.49609375,1.0,0.28888888888888886,0.2222222222222222,,,,,,
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_v13_tg_beta1_full,0.46836419753086417,0.12366296953272048,365.18794445693493,identity,0.41550925925925924,0.07421875,1.0,0.6888888888888889,0.2222222222222222,,,,,,
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_v21_track_hold_q0p90_disc0p001,0.48225308641975306,0.1286561938731368,405.9941449551843,identity,0.41550925925925924,0.015625,0.484375,0.9444444444444444,0.1111111111111111,,,,,,
bci_iv_2a,online_prefix_unlabeled,csp_lda,ifsa,ifsa_v23_track_scale_tau0p5_hold0p5_disc0p001,0.48148148148148145,0.12705973236375387,373.3415564415045,identity,0.41550925925925924,0.015625,0.484375,0.9444444444444444,0.1111111111111111,,,,,,
bci_iv_2a,online_prefix_unlabeled,mdm,identity,identity,0.3524305555555556,0.1235966020276982,114.12530010379851,identity,0.3524305555555556,,,,,,,,,,
bci_iv_2a,online_prefix_unlabeled,mdm,ea,ea,0.42515432098765427,0.1667580687512772,154.219798238948,identity,0.3524305555555556,0.359375,0.609375,0.37777777777777777,0.4444444444444444,,,,,,
bci_iv_2a,online_prefix_unlabeled,mdm,ra,ra,0.4392361111111111,0.1400908278794203,169.60465422132984,identity,0.3524305555555556,0.203125,0.609375,0.5111111111111111,0.3333333333333333,,,,,,
bci_iv_2a,online_prefix_unlabeled,mdm,coral,coral,0.4392361111111111,0.1400908278794203,175.00646079750732,identity,0.3524305555555556,0.203125,0.609375,0.5111111111111111,0.3333333333333333,,,,,,
bci_iv_2a,online_prefix_unlabeled,mdm,tl_center_scale,tl_center_scale,0.44830246913580246,0.14571386935201588,159.18571165949106,identity,0.3524305555555556,0.09765625,0.390625,0.6444444444444445,0.2222222222222222,,,,,,
bci_iv_2a,online_prefix_unlabeled,tangent_lda,tsa,tsa,0.4392361111111111,0.15986133359261476,31.044119478669018,tangent_identity,0.4643132716049383,0.12890625,0.2578125,-0.6,0.8888888888888888,,,,,,
bci_iv_2a,online_prefix_unlabeled,tangent_lda,tsa_ss,tsa_ss,0.4427083333333333,0.1625281908120618,31.82425541197881,tangent_identity,0.4643132716049383,0.16796875,0.2578125,-0.5333333333333333,0.7777777777777778,,,,0.71484375,0.71484375,0.15555555555555556
